"code","timestamp_started","timestamp_ended","attacker_id","attacker_name","attacker_faction","attacker_factionname","defender_id","defender_name","defender_faction","defender_factionname","result","stealthed","respect","is_interrupted","chain","raid","ranked_war","respect_gain","respect_loss","fair_fight","war","retaliation","group_attack","overseas","chain_bonus","warlord_bonus","duration"
"ef1b91b6eb0b8d87b9757da15394c349",1747571602,1747571603,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",2505140,"Centurio",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,1
"5548587bee462b839fe1af667b7db1de",1747571922,1747571926,"1718214","AnakinPrime","44404","S.C.A.R. - DELTA GREEN",3193362,"Vendratt",7115,"Republic Of Futuria","Attacked",1,3.57,FALSE,1,0,1,3.57,0.89,1.17,2,1,1,1.25,1,1,4
"b7ec7e5385cfc52e3c0740504c93ba80",1747571931,1747571941,"3373563","DDisme","44404","S.C.A.R. - DELTA GREEN",2082271,"DeadlyTonic",7115,"Republic Of Futuria","Attacked",0,7.14,FALSE,2,0,1,7.14,1.79,3,2,1,1,1,1,1,10
"61867364512fae3b1bed826d0a3415aa",1747571984,1747571991,"702780","vikingbull","44404","S.C.A.R. - DELTA GREEN",1632600,"Candymonster",7115,"Republic Of Futuria","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,7
"5efdbd5bce27933f27ed66389320e5ad",1747572043,1747572045,"3317438","Winkzxii","44404","S.C.A.R. - DELTA GREEN",3085870,"blaze4dayzyt",7115,"Republic Of Futuria","Attacked",1,5.24,FALSE,3,0,1,5.24,1.31,1.87,2,1,1,1.25,1,1,2
"16b44d48cb75596ee17cdd75eb97cbb7",1747573286,1747573288,"3317438","Winkzxii","44404","S.C.A.R. - DELTA GREEN",3085870,"blaze4dayzyt",7115,"Republic Of Futuria","Attacked",1,5.24,FALSE,1,0,1,5.24,1.31,1.87,2,1,1,1.25,1,1,2
"51df81fb2a3fb02da80f89bdd8432dc8",1747573619,1747573632,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",2505140,"Centurio",7115,"Republic Of Futuria","Attacked",0,6.48,FALSE,1,0,1,6.48,1.62,3,2,1,1,1,1,1,13
"2fabdedc49c37fa54f6ca089ca394317",1747573637,1747573642,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",1729003,"Never",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,5
"a3948675c48bc68a1a278ceb1734991b",1747573660,1747573662,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",1729003,"Never",7115,"Republic Of Futuria","Attacked",1,6,FALSE,2,0,1,6,1.5,3,2,1,1,1,1,1,2
"2570cfd18d5a1c092be0c5b92e60673e",1747573667,1747573670,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",513141,"Deathsgift66",7115,"Republic Of Futuria","Attacked",0,2.46,FALSE,3,0,1,2.46,0.62,1.1,2,1,1,1,1,1,3
"539aa7b4b05168c6e69ef9048c9d5095",1747573792,1747573795,"3279579","NLFearless","44404","S.C.A.R. - DELTA GREEN",3407541,"Illuminerosy",7115,"Republic Of Futuria","Attacked",0,3.81,FALSE,4,0,1,3.81,0.95,1.63,2,1,1,1,1,1,3
"2fbb9e8166a56fbd9a91a02f10bb02cd",1747574110,1747574115,"2170728","Iteaki","44404","S.C.A.R. - DELTA GREEN",2953166,"_Jen_",7115,"Republic Of Futuria","Attacked",0,5.43,FALSE,1,0,1,5.43,1.36,1.62,2,1,1,1.25,1,1,5
"7a4bc98851f7b1db59c6495cc0aedfbc",1747574333,1747574336,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",3123508,"Jovansa",7115,"Republic Of Futuria","Attacked",0,3.93,FALSE,2,0,1,3.93,0.98,1.57,2,1,1,1,1,1,3
"f556fd7ae4f6289086db57bf411f4023",1747574344,1747574350,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",2082271,"DeadlyTonic",7115,"Republic Of Futuria","Attacked",0,3.14,FALSE,3,0,1,3.14,0.79,1.32,2,1,1,1,1,1,6
"2cc5310d3e5a9fc81ed66734c25d9cb6",1747574360,1747574363,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",2734377,"Jamas",7115,"Republic Of Futuria","Attacked",0,3.09,FALSE,4,0,1,3.09,0.77,1.32,2,1,1,1,1,1,3
"576d830b766fe6ff3115f03b914dc123",1747574822,1747574824,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",513141,"Deathsgift66",7115,"Republic Of Futuria","Attacked",1,2.46,FALSE,1,0,1,2.46,0.62,1.1,2,1,1,1,1,1,2
"630952c825ab28db608d914da6e83312",1747574858,1747574865,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",2987822,"Exodus",7115,"Republic Of Futuria","Attacked",0,2.81,FALSE,2,0,1,2.81,0.7,1.2,2,1,1,1,1,1,7
"85d475f27d15a4b97603c9dec06bc461",1747575199,1747575203,"3362807","Kilgara101","44404","S.C.A.R. - DELTA GREEN",3407541,"Illuminerosy",7115,"Republic Of Futuria","Attacked",0,5.87,FALSE,1,0,1,5.87,1.47,2.51,2,1,1,1,1,1,4
"4cda91da56e7c923ece756fe079dcafa",1747575208,1747575218,"3362807","Kilgara101","44404","S.C.A.R. - DELTA GREEN",3246256,"Izomi",7115,"Republic Of Futuria","Attacked",0,5.13,FALSE,2,0,1,5.13,1.28,2.23,2,1,1,1,1,1,10
"ba4d23e405dc52a5a09621ff62c59f09",1747575347,1747575351,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",1729003,"Never",7115,"Republic Of Futuria","Attacked",0,6,FALSE,3,0,1,6,1.5,3,2,1,1,1,1,1,4
"e8e3f46f06f9026b95756cc952a684b1",1747575359,1747575363,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",3407541,"Illuminerosy",7115,"Republic Of Futuria","Attacked",0,2.81,FALSE,4,0,1,2.81,0.7,1.2,2,1,1,1,1,1,4
"532ecc345cca09978eb495cc1b6831ee",1747575368,1747575371,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",2082271,"DeadlyTonic",7115,"Republic Of Futuria","Attacked",0,3.14,FALSE,5,0,1,3.14,0.79,1.32,2,1,1,1,1,1,3
"237fdbb12170d52df01995972e30fe39",1747575574,1747575582,"3397072","Scarfuncle","44404","S.C.A.R. - DELTA GREEN",3620942,"SwoleBottom",8475,"Dictatura Testudo Ferrea","Mugged",0,1.6,FALSE,1,0,0,1.6,0.4,1.57,1,1,1,1.25,1,1,8
"106c3a43691e304cca4e548527edd22b",1747575770,1747575772,"3279579","NLFearless","44404","S.C.A.R. - DELTA GREEN",2987822,"Exodus",7115,"Republic Of Futuria","Attacked",0,3.81,FALSE,2,0,1,3.81,0.95,1.63,2,1,1,1,1,1,2
"499c86c3ddb5f61ad2a6f4cb8d2f1364",1747575772,1747575783,"3397072","Scarfuncle","44404","S.C.A.R. - DELTA GREEN",3587680,"AshenGoose",43946,"Wars End","Mugged",0,2.88,FALSE,3,0,0,2.88,0.72,2.87,1,1,1,1.25,1,1,11
"d596a933ab63a772d8bd7cfd1ce5b401",1747576208,1747576210,"2170728","Iteaki","44404","S.C.A.R. - DELTA GREEN",2953166,"_Jen_",7115,"Republic Of Futuria","Attacked",0,5.43,FALSE,1,0,1,5.43,1.36,1.62,2,1,1,1.25,1,1,2
"789c09ecfff9a331216028aec80b429f",1747576561,1747576570,"3362807","Kilgara101","44404","S.C.A.R. - DELTA GREEN",2987822,"Exodus",7115,"Republic Of Futuria","Attacked",0,5.9,FALSE,1,0,1,5.9,1.48,2.52,2,1,1,1,1,1,9
"c5ab46e6d87b1383805e66af777d2bfa",1747576575,1747576575,"3362807","Kilgara101","44404","S.C.A.R. - DELTA GREEN",513141,"Deathsgift66",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,0
"8e25ad5ff2bee55af3a02e0f6523d17f",1747577047,1747577052,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",871212,"Diego_R4",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,5
"63fc53a16121f88efab72828bf5f8e59",1747577081,1747577085,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",871212,"Diego_R4",7115,"Republic Of Futuria","Attacked",0,8.91,FALSE,1,0,1,8.91,2.23,2.7,2,1,1,1.25,1,1,4
"b4ef2093a03d137fbb1cc6ccaad320dd",1747578257,1747578264,"3279579","NLFearless","44404","S.C.A.R. - DELTA GREEN",3409196,"Skullwolf",7115,"Republic Of Futuria","Attacked",0,5.93,FALSE,1,0,1,5.93,1.48,2.45,2,1,1,1,1,1,7
"a86c3493bc9f86112ecccd9c1b8dc070",1747578402,1747578405,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",871212,"Diego_R4",7115,"Republic Of Futuria","Attacked",0,8.91,FALSE,2,0,1,8.91,2.23,2.7,2,1,1,1.25,1,1,3
"3888a7f0a127bbe7c241da0a818b898f",1747578509,1747578513,"2703657","Deathholder","44404","S.C.A.R. - DELTA GREEN",2987822,"Exodus",7115,"Republic Of Futuria","Hospitalized",1,3.14,FALSE,3,0,1,3.14,0.79,1.34,2,1,1,1,1,1,4
"e3b977b55402fd211e0a0b5209022731",1747578524,1747578527,"2703657","Deathholder","44404","S.C.A.R. - DELTA GREEN",513141,"Deathsgift66",7115,"Republic Of Futuria","Attacked",1,2.62,FALSE,4,0,1,2.62,0.66,1.17,2,1,1,1,1,1,3
"dbc17ba238169b12fae19adca5ebcb20",1747578543,1747578546,"2703657","Deathholder","44404","S.C.A.R. - DELTA GREEN",3123508,"Jovansa",7115,"Republic Of Futuria","Attacked",1,4.83,FALSE,5,0,1,4.83,1.21,1.93,2,1,1,1,1,1,3
"73d42ae2cd52f74848e4f9289e7c6fc7",1747578547,1747578553,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",1729003,"Never",7115,"Republic Of Futuria","Attacked",0,6,FALSE,6,0,1,6,1.5,3,2,1,1,1,1,1,6
"d28b6b50a8dd2cc8066a91c7130a5e8a",1747578559,1747578564,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",2082271,"DeadlyTonic",7115,"Republic Of Futuria","Attacked",0,3.14,FALSE,1,0,1,3.14,0.79,1.32,2,1,1,1,1,1,5
"75fd44cb88950ab995c76a8b9c562641",1747580293,1747580297,"2170728","Iteaki","44404","S.C.A.R. - DELTA GREEN",2953166,"_Jen_",7115,"Republic Of Futuria","Attacked",0,5.43,FALSE,1,0,1,5.43,1.36,1.62,2,1,1,1.25,1,1,4
"bb42b7e497958a6860769a68bf5cc407",1747580365,1747580371,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",1729003,"Never",7115,"Republic Of Futuria","Attacked",0,6,FALSE,2,0,1,6,1.5,3,2,1,1,1,1,1,6
"205289a778ec5b8adf9b0ad9de76bbae",1747580377,1747580381,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",3123508,"Jovansa",7115,"Republic Of Futuria","Attacked",1,3.93,FALSE,3,0,1,3.93,0.98,1.57,2,1,1,1,1,1,4
"01600ab06177f1aa20d29a58159f39f7",1747580387,1747580403,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",2082271,"DeadlyTonic",7115,"Republic Of Futuria","Attacked",1,3.14,FALSE,4,0,1,3.14,0.79,1.32,2,1,1,1,1,1,16
"93a6a03cd6a935b8b07311db75715b81",1747580419,1747580422,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",513141,"Deathsgift66",7115,"Republic Of Futuria","Attacked",0,2.46,FALSE,5,0,1,2.46,0.62,1.1,2,1,1,1,1,1,3
"9c132508f016c2f7dc27a9f4eeb3bfc0",1747580430,1747580436,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",2987822,"Exodus",7115,"Republic Of Futuria","Attacked",0,2.81,FALSE,6,0,1,2.81,0.7,1.2,2,1,1,1,1,1,6
"3cec20663e122a225eef6fb5681c85ce",1747580442,1747580460,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",2505140,"Centurio",7115,"Republic Of Futuria","Attacked",0,6.48,FALSE,7,0,1,6.48,1.62,3,2,1,1,1,1,1,18
"00dc1896269f9a12f1b81a5c48a359f7",1747580512,1747580528,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",706129,"_Violet_",7115,"Republic Of Futuria","Hospitalized",0,8.82,FALSE,8,0,1,8.82,2.21,3,2,1,1,1,1,1,16
"86f63e094156f0e053a586a99d2854d8",1747580556,1747580565,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2695187,"theNorthIsEast",7115,"Republic Of Futuria","Attacked",0,5.96,FALSE,9,0,1,5.96,1.49,2.1,2,1,1,1,1,1,9
"3b282b99168312fd9b83eabbc3beecb2",1747580582,1747580594,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",1352566,"ShoX",7115,"Republic Of Futuria","Attacked",0,10,FALSE,10,0,1,10,2.5,3,2,1,1,1,10,1,12
"84acf2197928e35a01d3e10ad3abfe79",1747580628,1747580641,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",81411,"-CERBERUS-",7115,"Republic Of Futuria","Attacked",0,8.2,FALSE,11,0,1,8.2,2.05,2.88,2,1,1,1,1.01,1,13
"dc4b54d9a862342b5977d2cfe91064b4",1747580707,1747580715,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",1982362,"Kiwi6578",7115,"Republic Of Futuria","Attacked",0,5.81,FALSE,12,0,1,5.81,1.45,2.08,2,1,1,1,1.02,1,8
"60e99ac1ca0f597f9359de95bfe05927",1747580732,1747580740,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2557691,"Martins1978",7115,"Republic Of Futuria","Attacked",0,5.73,FALSE,13,0,1,5.73,1.43,2.03,2,1,1,1,1.03,1,8
"819a1421ae5cef3aa5fc59cff4f43b11",1747580794,1747580804,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2148628,"DeathToMalc",7115,"Republic Of Futuria","Special",0,7.89,FALSE,14,0,1,7.89,1.97,2.83,2,1,1,1,1.04,1,10
"020fc9a6a51dde8e426aa818f704bbbb",1747580961,1747580965,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2615765,"Speeedeh",7115,"Republic Of Futuria","Hospitalized",0,13.01,FALSE,15,0,1,13.01,3.25,3,2,1.5,1,1,1.04,1,4
"5c8ad75e08ae61ce3d741ff9af5fac9f",1747580980,1747580984,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",3299563,"Limerance",7115,"Republic Of Futuria","Attacked",1,2.84,FALSE,16,0,1,2.84,0.71,1.08,2,1,1,1,1.05,1,4
"fe4b1d20e4c6452d2218a7f015fcded9",1747581022,1747581032,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",1275358,"Betty_Butcher",7115,"Republic Of Futuria","Attacked",0,8.84,FALSE,17,0,1,8.84,2.21,3,2,1,1,1,1.06,1,10
"e9e9a091844188ed9505f68e3b255473",1747581041,1747581052,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2642145,"Jackeman",7115,"Republic Of Futuria","Attacked",0,7.38,FALSE,18,0,1,7.38,1.85,2.47,2,1,1,1,1.06,1,11
"85b820f0c3891f75a6fdb2961c1726f0",1747581063,1747581069,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2733957,"KJMTurbo",7115,"Republic Of Futuria","Attacked",0,6.35,FALSE,19,0,1,6.35,1.59,2.12,2,1,1,1,1.07,1,6
"f2415371cf8f6b4c751936eff862954a",1747581078,1747581084,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2697406,"MacGyverDel",7115,"Republic Of Futuria","Attacked",0,7.23,FALSE,20,0,1,7.23,1.81,2.31,2,1,1,1,1.08,1,6
"57b096f3cfcfa0a508ff0d0f6129467c",1747581093,1747581104,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2062286,"SakiSweet",7115,"Republic Of Futuria","Attacked",0,7.29,FALSE,21,0,1,7.29,1.82,2.41,2,1,1,1,1.08,1,11
"f1ac54079ab27a4bc4dfff40bf521b82",1747581114,1747581121,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",871212,"Diego_R4",7115,"Republic Of Futuria","Attacked",0,9.71,FALSE,22,0,1,9.71,2.43,2.7,2,1,1,1.25,1.09,1,7
"118b3ce9876c7a5f3caf98e8107fe67c",1747581169,1747581174,"702780","vikingbull","44404","S.C.A.R. - DELTA GREEN",28128,"Standishlad",7115,"Republic Of Futuria","Attacked",0,7.5,FALSE,23,0,1,7.5,1.88,2.34,2,1,1,1,1.09,1,5
"5244c3e86c8a63866c10f6b54101fbd8",1747581206,1747581244,"702780","vikingbull","44404","S.C.A.R. - DELTA GREEN",1874799,"chickenlittle",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,38
"6cd0c4f6d594d380fc1741bb69ae9598",1747581593,1747581597,"2170728","Iteaki","44404","S.C.A.R. - DELTA GREEN",2953166,"_Jen_",7115,"Republic Of Futuria","Attacked",0,5.43,FALSE,0,0,1,5.43,1.36,1.62,2,1,1,1.25,1,1,4
"999d4085480edfe388e94597bbdca193",1747582062,1747582067,"2201093","Bigwanf","44404","S.C.A.R. - DELTA GREEN",3195854,"Flantas",7115,"Republic Of Futuria","Attacked",0,5.46,FALSE,1,0,1,5.46,1.37,1.57,2,1,1,1.25,1,1.15,5
"60e2f0ea096d44af6b9154e02e495c4c",1747582267,1747582286,"3279579","NLFearless","44404","S.C.A.R. - DELTA GREEN",3299563,"Limerance",7115,"Republic Of Futuria","Attacked",0,6.13,FALSE,2,0,1,6.13,1.53,2.45,2,1,1,1,1,1,19
"7310a272f494b83969f7e97329214447",1747582601,1747582603,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",871212,"Diego_R4",7115,"Republic Of Futuria","Attacked",0,8.91,FALSE,1,0,1,8.91,2.23,2.7,2,1,1,1.25,1,1,2
"ff8776359ed8bdd199aa87f939243134",1747582778,1747582781,"2170728","Iteaki","44404","S.C.A.R. - DELTA GREEN",2953166,"_Jen_",7115,"Republic Of Futuria","Attacked",0,5.43,FALSE,2,0,1,5.43,1.36,1.62,2,1,1,1.25,1,1,3
"0faf18993b4971c896a9bd5456f7195a",1747583607,1747583613,"2201093","Bigwanf","44404","S.C.A.R. - DELTA GREEN",3195854,"Flantas",7115,"Republic Of Futuria","Attacked",0,5.46,FALSE,1,0,1,5.46,1.37,1.57,2,1,1,1.25,1,1.15,6
"00c823ec4cf972c1fc6a555ef085fff4",1747583663,1747583718,"702780","vikingbull","44404","S.C.A.R. - DELTA GREEN",1874799,"chickenlittle",7115,"Republic Of Futuria","Stalemate",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,55
"df38061b60c41351388befddafbfdf62",1747583726,1747583730,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",871212,"Diego_R4",7115,"Republic Of Futuria","Attacked",0,8.91,FALSE,2,0,1,8.91,2.23,2.7,2,1,1,1.25,1,1,4
"24dc1155140a7380a7e7d2560e9a0229",1747583786,1747583841,"702780","vikingbull","44404","S.C.A.R. - DELTA GREEN",238477,"BenW",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,55
"f5c446039496671317a7d899e267de04",1747584022,1747584026,"2170728","Iteaki","44404","S.C.A.R. - DELTA GREEN",2953166,"_Jen_",7115,"Republic Of Futuria","Attacked",0,5.43,FALSE,1,0,1,5.43,1.36,1.62,2,1,1,1.25,1,1,4
"685c74fb8b19c6d8cd1ff84b12e7cdb9",1747584325,1747584349,"702780","vikingbull","44404","S.C.A.R. - DELTA GREEN",61998,"Vifslan",7115,"Republic Of Futuria","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,24
"7b8aa56cf50f945d086df69dc42c0932",1747584761,1747584765,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",1729003,"Never",7115,"Republic Of Futuria","Attacked",0,6,FALSE,1,0,1,6,1.5,3,2,1,1,1,1,1,4
"4f3fbca74697bce7119e3f213db0399c",1747584773,1747584781,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",3123508,"Jovansa",7115,"Republic Of Futuria","Attacked",0,3.93,FALSE,2,0,1,3.93,0.98,1.57,2,1,1,1,1,1,8
"858455e4860c9458a7b23c0477ea2607",1747584789,1747584792,"2850583","AlexDJ88","44404","S.C.A.R. - DELTA GREEN",513141,"Deathsgift66",7115,"Republic Of Futuria","Attacked",0,2.46,FALSE,3,0,1,2.46,0.62,1.1,2,1,1,1,1,1,3
"f5a8a600f272bcf94a67aa66c259b04a",1747585035,1747585041,"2201093","Bigwanf","44404","S.C.A.R. - DELTA GREEN",3195854,"Flantas",7115,"Republic Of Futuria","Attacked",0,5.46,FALSE,4,0,1,5.46,1.37,1.57,2,1,1,1.25,1,1.15,6
"e58960d1ab094d827b4b43f6628d0fed",1747585413,1747585416,"3279579","NLFearless","44404","S.C.A.R. - DELTA GREEN",3484625,"BigFeelers",7115,"Republic Of Futuria","Attacked",0,3.06,FALSE,1,0,1,3.06,0.77,1.38,2,1,1,1,1,1,3
"93d8b63c3d9395146e7554c4f417856a",1747585486,1747585501,"702780","vikingbull","44404","S.C.A.R. - DELTA GREEN",1629423,"Sam071",7115,"Republic Of Futuria","Attacked",0,8.67,FALSE,2,0,1,8.67,2.17,2.95,2,1,1,1,1,1,15
"1177c2e1a8fee107ac9bc22efb9b5bf2",1747585886,1747585897,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2695187,"theNorthIsEast",7115,"Republic Of Futuria","Attacked",0,5.96,FALSE,1,0,1,5.96,1.49,2.1,2,1,1,1,1,1,11
"1d534b2d03fd2865be57077eb722f6ab",1747585892,1747585894,"3638738","Cyphrex","44404","S.C.A.R. - DELTA GREEN",838190,"burlesque",7115,"Republic Of Futuria","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,2
"df058dc5007e64d33a3fe680d68aea46",1747585905,1747585917,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2062286,"SakiSweet",7115,"Republic Of Futuria","Attacked",0,6.75,FALSE,2,0,1,6.75,1.69,2.41,2,1,1,1,1,1,12
"ad3436834d66c7ad814c1ed9051d31ae",1747585949,1747585998,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2697406,"MacGyverDel",7115,"Republic Of Futuria","Attacked",0,6.7,FALSE,4,0,1,6.7,1.68,2.31,2,1,1,1,1,1,49
"74402a65a25bf9a2ff3bd042df086705",1747585991,1747585997,"3317438","Winkzxii","44404","S.C.A.R. - DELTA GREEN",3385461,"Fairytails",7115,"Republic Of Futuria","Attacked",0,4.64,FALSE,3,0,1,4.64,1.16,2.11,2,1,1,1,1,1,6
"f4cfabc95978d107df15ce1316ac99b5",1747586032,1747586041,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2733957,"KJMTurbo",7115,"Republic Of Futuria","Attacked",0,5.94,FALSE,5,0,1,5.94,1.49,2.12,2,1,1,1,1,1,9
"9110777e86a1c8d57434020d72cbde3e",1747587131,1747587133,"3443655","Angzee","44404","S.C.A.R. - DELTA GREEN",3484625,"BigFeelers",7115,"Republic Of Futuria","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,2
"a5986236e262b0e40f4fe355d1e6423b",1747587309,1747587311,"3279579","NLFearless","44404","S.C.A.R. - DELTA GREEN",3484625,"BigFeelers",7115,"Republic Of Futuria","Attacked",0,3.06,FALSE,1,0,1,3.06,0.77,1.38,2,1,1,1,1,1,2
"12e9d521bac8cc33ec5641730c524b01",1747587379,1747587386,"1718214","AnakinPrime","44404","S.C.A.R. - DELTA GREEN",3193362,"Vendratt",7115,"Republic Of Futuria","Attacked",1,2.85,FALSE,2,0,1,2.85,0.71,1.17,2,1,1,1,1,1,7
"0a0cbb9dd3026940b6d59b1f083c9f4d",1747587709,1747587721,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",871212,"Diego_R4",7115,"Republic Of Futuria","Attacked",0,8.91,FALSE,1,0,1,8.91,2.23,2.7,2,1,1,1.25,1,1,12
"bb8af12fe02422b32369c532b2ef0764",1747588130,1747588148,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2615765,"Speeedeh",7115,"Republic Of Futuria","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,18
"058c9f247c634f55ecc28d4e83c1a8b4",1747588250,1747588263,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2642145,"Jackeman",7115,"Republic Of Futuria","Attacked",0,6.97,FALSE,1,0,1,6.97,1.74,2.47,2,1,1,1,1,1,13
"b6da7913addaef4db77d191db3047ba0",1747588273,1747588286,"1790034","crabshtick","44404","S.C.A.R. - DELTA GREEN",2697406,"MacGyverDel",7115,"Republic Of Futuria","Attacked",0,6.7,FALSE,2,0,1,6.7,1.68,2.31,2,1,1,1,1,1,13
"487e0acc4e0212f7fd9062296c4ae655",1747588705,1747588707,"2662553","HelmutDude","44404","S.C.A.R. - DELTA GREEN",3085870,"blaze4dayzyt",7115,"Republic Of Futuria","Attacked",0,2.6,FALSE,1,0,1,2.6,0.65,1.16,2,1,1,1,1,1,2
"2f6c92e02e35e4dbfb0a82a8e574b3de",1747589343,1747589350,"1718214","AnakinPrime","44404","S.C.A.R. - DELTA GREEN",838190,"burlesque",7115,"Republic Of Futuria","Attacked",0,5.21,FALSE,1,0,1,5.21,1.3,1.96,2,1,1,1,1,1,7
"2ea4ff32ed9ca20aba928e4b5553dde0",1747589626,1747589639,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",871212,"Diego_R4",7115,"Republic Of Futuria","Attacked",0,8.91,FALSE,2,0,1,8.91,2.23,2.7,2,1,1,1.25,1,1,13
"653e0fcf3c279f23d35c6c6bcf0decf2",1747590297,1747590302,"3373563","DDisme","44404","S.C.A.R. - DELTA GREEN",3085870,"blaze4dayzyt",7115,"Republic Of Futuria","Attacked",0,3.52,FALSE,1,0,1,3.52,0.88,1.57,2,1,1,1,1,1,5
"868559df0302569144cd018c704a7cd3",1747590331,1747590383,"702780","vikingbull","44404","S.C.A.R. - DELTA GREEN",225442,"Tekel",7115,"Republic Of Futuria","Attacked",0,9,FALSE,2,0,1,9,2.25,3,2,1,1,1,1,1,52
"e869e26f33ff544e2cba541be925f844",1747590432,1747590439,"702780","vikingbull","44404","S.C.A.R. - DELTA GREEN",2733957,"KJMTurbo",7115,"Republic Of Futuria","Attacked",0,4.34,FALSE,3,0,1,4.34,1.09,1.55,2,1,1,1,1,1,7
"cb9dc04df368bf0b35160b2c2061f8aa",1747590472,1747590518,"702780","vikingbull","44404","S.C.A.R. - DELTA GREEN",61998,"Vifslan",7115,"Republic Of Futuria","Attacked",0,8.7,FALSE,7,0,1,8.7,2.18,3,2,1,1,1,1,1,46
"81709dcc36da5634d68e7f7c8792a174",1747590474,1747590476,"2752358","ScarfaceQc","44404","S.C.A.R. - DELTA GREEN",3484625,"BigFeelers",7115,"Republic Of Futuria","Attacked",1,3.26,FALSE,4,0,1,3.26,0.82,1.47,2,1,1,1,1,1,2
